hhid,zone,state,lga,settlement,_geo_latitude,_geo_longitude,tot_population,med_temperature,med_precipitation,med_awi,med_spending,urca_2,urca_3,urca_4,urca_5,urca_6,urca_7,urca_9,urca_10,urca_11,urca_12,urca_13,urca_16,urca_18,electrification_prop_ti
8e4db18b-b49e-4126-bc15-2ae06cc3f743,South South,Delta,oshimili_north,Ibusa 2,6.1753992,6.6418045,24159.51953125,300.4245300292969,0.0039340914227068,0.7814527640906975,3.192588309819196,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
c10b2359-4663-4757-9d0a-d8319ee40401,South South,Delta,oshimili_north,Ibusa 2,6.1744928,6.6409646,25166.98046875,300.4245300292969,0.0039340914227068,0.7814527640906975,3.192588309819196,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1b3fab42-9800-4efb-890c-65d5f5ec782b,North Central,Federal Capital Territory,municipal_area_council,"Sereti,Ecwa 2",8.9469876,7.4502219,39807.5703125,300.4429626464844,0.0028708563186228,1.1701103019486934,3.92436913689694,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
46063090-27a5-4273-825d-4632b2c20836,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9471855,7.4492405,40207.0546875,300.4429626464844,0.0028708563186228,1.1663826956292889,3.92436913689694,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
9b9fbe6b-ecbb-4619-aada-683fa7ba02b6,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9461874,7.4488907,39261.67578125,300.4429626464844,0.0028708563186228,1.098442267569696,3.92436913689694,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
1adb48cd-6203-474b-b447-e964ffdece0e,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9460122,7.4489317,39014.4609375,300.4429626464844,0.0028708563186228,1.098442267569696,3.92436913689694,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
e899aa7c-21c3-4172-839b-08eb50fe0219,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9454049,7.4483559,38198.55859375,300.4429626464844,0.0028708563186228,1.098442267569696,3.6873716553089366,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
91f5dc80-38a5-4b7e-83c1-0f3486dc8a82,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9489931,7.4488159,42583.1953125,300.4429626464844,0.0028708563186228,1.1701103019486934,3.9825489655750888,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
b98dc1ff-c449-40d3-995b-afd499fbb2d9,North Central,Federal Capital Territory,municipal_area_council,"Sereti, Ecwa 2",8.9474488,7.4521784,40489.41796875,300.4429626464844,0.0028708563186228,1.1701103019486934,3.967706000664781,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5be48c0c-7396-430e-8482-ff255d64b0a7,South South,Delta,oshimili_north,Ibusa,6.1792467,6.6360316,28458.837890625,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
371898c7-0fca-43df-b77c-d3cc460d8fb2,South South,Delta,oshimili_north,Ibusa,6.1787452,6.6365524,28412.65234375,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
93ae1883-dc3e-467b-b105-6c4fa7e90011,South South,Delta,oshimili_north,Ibusa,6.1782676,6.6358765,29044.646484375,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
423a64bf-e095-4ac3-8bdb-886d4b103a49,South South,Delta,oshimili_north,Ibusa,6.1783179,6.6353549,29277.8125,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1a58b653-044e-4feb-8348-7e3c6b117323,South South,Delta,oshimili_north,Ibusa,6.1792069,6.6326153,30555.685546875,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
583bc574-51c1-47af-8a32-4232a2f0ca65,South South,Delta,oshimili_north,Ibusa,6.1799435,6.6332989,29539.16015625,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
fe079a25-28a3-4401-8a35-69fa50d244fe,South South,Delta,oshimili_north,Ibusa,6.179496,6.6342399,29245.3125,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
05c34262-9fe1-4ea8-b004-e7bbf3c454a4,South South,Delta,oshimili_north,Ibusa,6.1790532,6.6359821,28571.15234375,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
811011e2-a292-472a-94a9-8f74d369a54c,South South,Delta,oshimili_north,Ibusa,6.1790908,6.6362815,28523.8359375,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
78259369-9754-474e-bc2d-bb244b9c8d5f,South South,Delta,oshimili_north,Ibusa,6.1784723,6.6355098,29170.31640625,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
ddb901ec-59ad-47e0-9656-7552c75d4e90,South South,Delta,oshimili_north,Ibusa,6.1780814,6.635236,29539.572265625,300.4245300292969,0.0039340914227068,0.7814527640906975,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
5a3ba395-6734-4790-965c-60c6e70e1ff3,South South,Delta,oshimili_north,Ibusa,6.1783245,6.6337865,30310.75390625,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
69b727a6-02d9-434e-98ce-17488c5bfbd8,South South,Delta,oshimili_north,Ibusa,6.1783887,6.6334117,30418.376953125,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
cb616170-c524-42f3-bdf7-1533d98048a0,South South,Delta,oshimili_north,Ibusa,6.1797056,6.6324193,30313.05859375,300.4245300292969,0.0039340914227068,0.8206770000575803,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
3f8382f3-ff35-40de-9914-8c680527f119,South South,Delta,oshimili_north,Ibusa,6.1796598,6.6336141,29590.09765625,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
6d77fcf6-bebc-4687-bae1-e3eb6c08dfe0,South South,Delta,oshimili_north,Ibusa,6.1788362,6.6357823,28823.73046875,300.4245300292969,0.0039340914227068,0.8112528035401254,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
7ab9002c-a189-4283-ad36-524b7a7cf7dc,South South,Edo,etsako_central,Iviegwi,7.0948097,6.485156,25920.068359375,300.8324279785156,0.0026374482549726,0.4498302540991926,2.7341180083216496,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3846153846153846
293191fb-86ac-47c1-986c-b8b49ffacba0,South South,Edo,etsako_central,Iviegwi,7.0951007,6.4845513,25306.546875,300.8324279785156,0.0026374482549726,0.4475082392268371,2.7341180083216496,False,False,False,False,False,True,False,False,False,False,False,False,False,0.3846153846153846
283b51fc-1d84-462c-b879-546e42ea09dc,North West,Kaduna,zangon_kataf,Sabon layi,9.6687309,8.3219036,7213.517578125,297.9119873046875,0.0031805620528757,0.129481745277172,2.3128872853021263,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3636363636363636
995c216c-3f16-4564-aa93-37005a46d43e,South South,Delta,oshimili_north,Ibusa,6.1767917,6.6284201,34130.1015625,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
c02624e4-5b36-4a0e-9eca-5d6974abd9a0,South South,Delta,oshimili_north,Ibuzor,6.1765377,6.6282765,34402.71484375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.227154109544233,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
803c8a84-d107-4f8e-adac-e77c1aac220b,South South,Delta,oshimili_north,Ibusa,6.1764059,6.6283745,34374.71875,300.4245300292969,0.0039340914227068,0.7507772600896256,3.227154109544233,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
3b85997b-5801-4fa2-84b2-f2b92bbe341b,South South,Delta,oshimili_north,Ibuzor,6.1764388,6.6285211,34301.96875,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
b32a4bea-1ac8-4015-8834-e973dbe6b023,South South,Delta,oshimili_north,Ibuzor,6.1760666,6.6287544,34398.37109375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
af1f9f40-36a1-4251-99f3-def12b896414,South South,Delta,oshimili_north,Ibusa,6.1760272,6.628734,34498.59765625,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
fa1b2982-6a4f-4757-bf22-228fdc1c5083,South South,Delta,oshimili_north,Ibusa,6.1763618,6.6289779,34163.27734375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1ce3aeaf-9296-4e2e-9075-2902d2402638,South South,Delta,oshimili_north,Ibusa,6.176456,6.6289457,34161.9921875,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
608164ea-0c1e-471c-878a-29822bdf04db,South South,Delta,oshimili_north,Ibusa,6.1760096,6.6290305,34131.578125,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
1caf8619-bd55-4b2f-a123-3ba74a7bcb7a,South South,Delta,oshimili_north,Ibusa,6.175825,6.6291095,34128.08984375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
984aae31-ab69-46c7-b937-e1c1fed83836,South South,Delta,oshimili_north,Ibusa,6.1761825,6.6289541,34188.32421875,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
157dfff5-6b84-4dd7-a6b1-4804714f0342,South South,Delta,oshimili_north,Ibusa,6.175993,6.6290236,34159.6484375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
4af6a9f7-41bd-4688-a940-64410c1dd9b7,South South,Delta,oshimili_north,Ibusa,6.176101,6.6287583,34392.1953125,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
76813430-517b-4d75-b2d7-20db46358439,South South,Delta,oshimili_north,Ibusa,6.1759814,6.629325,33839.984375,300.4245300292969,0.0039340914227068,0.7507772600896256,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
3b71751e-107c-4b84-b395-8d13b5e4482b,South South,Delta,oshimili_north,Ibusa,6.1756857,6.6294003,33993.59375,300.4245300292969,0.0039340914227068,0.7482310063604015,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
bbec586f-a109-4fb8-ae89-88d60fc519e3,South South,Delta,oshimili_north,Ibusa,6.1755941,6.6293494,33974.7578125,300.4245300292969,0.0039340914227068,0.7482310063604015,3.2762069191423366,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
d23f2c38-1223-4d98-8500-b43fb2e9f097,North Central,Nassarawa,kokona,Garaku angwan mada,8.850262,8.129168,14932.728515625,300.7766418457031,0.0033828967716544,0.4480864402667776,2.8536700238482027,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9230769230769232
203ffd81-4fd8-4158-bac3-e91c22c96635,North Central,Niger,tafa,Kwarin gwari,9.3018302,7.24269,20910.302734375,300.05194091796875,0.0029558534733951,0.8705070205297485,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
8b8b900e-3060-420a-87c1-e583d9657c35,North Central,Niger,tafa,Kwarin gwari,9.301916,7.2426651,20959.185546875,300.05194091796875,0.0029558534733951,0.8705070205297485,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6bc97dc6-7dcb-4685-9329-a6d6bed76470,South South,Rivers,emuoha,Rumuji,4.9389195,6.7848354,28308.30078125,299.69842529296875,0.0077870404347777,0.883262639560904,3.242674588958037,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9090909090909092
3f4651f7-f7fa-4cef-9bd2-34f23de98e50,South South,Edo,etsako_west,Imiokono,6.8157169,6.2912463,3249.97314453125,300.03192138671875,0.0033311012666672,-0.1192696026228408,1.6935087193635,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
bd5d809f-b07f-4abf-8c0e-515632d697a3,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9469332,7.4503451,39844.2265625,300.4429626464844,0.0028708563186228,1.1663826956292889,3.92436913689694,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
bf09d956-c032-4feb-b9a6-11ad71b9c233,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9480446,7.4511039,41295.8515625,300.4429626464844,0.0028708563186228,1.1701103019486934,3.967706000664781,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
942ab091-9c28-47d9-a7e9-22ee69e4da2d,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9483165,7.4520928,41840.87109375,300.4429626464844,0.0028708563186228,1.1701103019486934,3.9825489655750888,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
51d77063-5717-4060-a943-a2f8721e8042,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9490051,7.4521439,43041.921875,300.4429626464844,0.0028708563186228,1.1701103019486934,3.9825489655750888,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
2411f87d-0f8a-4187-8145-67c8f8d76b5e,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9480881,7.4527811,41674.80859375,300.4429626464844,0.0028708563186228,1.1701103019486934,3.9825489655750888,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
dd693d9d-969c-441b-96c3-45d6a212aef9,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9473822,7.453778,39892.0078125,300.4429626464844,0.0028708563186228,1.1663826956292889,3.967706000664781,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c5993f4d-63dd-49fc-8b44-7ae3b4f88f64,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9488578,7.4499353,42229.953125,300.4429626464844,0.0028708563186228,1.17137914506152,3.9825489655750888,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
c2632faa-22ac-4eb9-bc0d-f59e61dca96e,North Central,Federal Capital Territory,municipal_area_council,Chetta,8.9485616,7.4489663,41744.31640625,300.4429626464844,0.0028708563186228,1.1701103019486934,3.9825489655750888,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
0686b6c7-354f-45a7-a650-bfd3003f0c42,South South,Edo,etsako_west,Imogian,6.8180542,6.2919237,3295.745361328125,300.03192138671875,0.0033311012666672,-0.1217661984693587,1.6816260248610888,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
8e25177b-9cc0-4a2e-a4dc-13b06adef0f2,North Central,Niger,tafa,Unguwar mabushi,9.3019754,7.2427147,20983.080078125,300.05194091796875,0.0029558534733951,0.8705070205297485,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5d5a22ba-81ba-45e2-8404-7a06b4577347,North Central,Niger,tafa,Hayin Mabushi,9.3019412,7.2426717,20959.185546875,300.05194091796875,0.0029558534733951,0.8705070205297485,3.3106563119312047,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
c143c829-4729-4cc2-8b94-8793235624e5,North Central,Niger,tafa,Hayin Mabushi,9.3041988,7.2398797,21515.890625,300.05194091796875,0.0029558534733951,0.8705070205297485,3.359632230319914,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
1bb2f607-1aa1-421c-80e0-38807d3b6ea9,South South,Edo,etsako_west,Imiokono,6.8160703,6.2914137,3249.97314453125,300.03192138671875,0.0033311012666672,-0.1192696026228408,1.6935087193635,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
cc8aa306-65a0-4dc4-84b1-9205d6a3e26e,South South,Edo,etsako_west,Imiokono,6.816157,6.2907326,3249.972900390625,300.03192138671875,0.0033311012666672,-0.1192696026228408,1.6935087193635,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
b93597b4-e6bb-456c-af2d-a7773e5afad3,South South,Edo,etsako_west,Imogian,6.8178591,6.2932449,3249.044677734375,300.03192138671875,0.0033311012666672,-0.1217661984693587,1.6935087193635,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
6956bf7e-f678-43a2-8d67-c039c36ae7f4,North Central,Federal Capital Territory,bwari,Mpape,9.1344743,7.4886145,55027.91015625,299.7656555175781,0.0030070850625634,1.1425355018701862,4.024787770621504,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
0f95081d-ee4b-47fc-b2a1-b002681b56ea,North Central,Federal Capital Territory,bwari,Mpape,9.134746,7.488925,55700.3046875,299.7656555175781,0.0030070850625634,1.1425355018701862,4.024787770621504,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
82b919b2-97a0-4d96-addb-864e0e9a2514,North Central,Federal Capital Territory,bwari,Mpape,9.1359987,7.4915797,59127.53515625,299.7656555175781,0.0030070850625634,1.1413648209343548,3.976418376762826,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
d396830f-d92c-4e44-bed3-2d85b57f9c9d,North Central,Federal Capital Territory,bwari,Mpape,9.1361464,7.4906324,58525.37109375,299.7656555175781,0.0030070850625634,1.1413648209343548,3.976418376762826,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
0ce61d10-45fa-4047-bf0f-5de1b77a55b1,North Central,Federal Capital Territory,bwari,Mpape Durumi,9.1724839,7.5007928,5871.521484375,299.3187561035156,0.003095255466178,0.8668029385225744,3.2781386386146525,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
b4411a07-6e5c-4b2d-9e10-a98fdf1e7516,North Central,Federal Capital Territory,bwari,Mpape,9.1356725,7.490726,58363.1953125,299.7656555175781,0.0030070850625634,1.1413648209343548,3.976418376762826,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
218fbfa8-9418-4a78-b337-16b78d8ac871,North Central,Federal Capital Territory,bwari,Mpape,9.1347694,7.4894175,56263.81640625,299.7656555175781,0.0030070850625634,1.1425355018701862,4.024787770621504,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
b7b1cfeb-4e54-4b42-824c-a9bc36126373,North Central,Federal Capital Territory,bwari,Mpape,9.135237,7.4903928,57527.60546875,299.7656555175781,0.0030070850625634,1.1413648209343548,3.976418376762826,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
f94cf1a4-8079-4fc3-8e96-760848958d92,South South,Edo,etsako_west,Imogan,6.8181261,6.2931604,3249.044677734375,300.03192138671875,0.0033311012666672,-0.1217661984693587,1.6935087193635,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0
9628dca8-ea1a-4100-82aa-686ab1ef498b,North Central,Federal Capital Territory,municipal_area_council,Shereti village,8.9405448,7.4357663,28383.7109375,300.5437927246094,0.002852002158761,1.0575217350657702,3.62633154057186,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
270aa12c-0b1e-49d5-87bf-7f657e11a3fe,North Central,Federal Capital Territory,municipal_area_council,Sereti Village,8.9405066,7.435306,27834.107421875,300.5437927246094,0.002852002158761,1.0423720463808055,3.62633154057186,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
844fee03-ce28-4ec4-b026-063eb961de5f,North Central,Federal Capital Territory,municipal_area_council,Sereti Village,8.9410339,7.4350531,28395.4765625,300.5437927246094,0.002852002158761,1.0423720463808055,3.62633154057186,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
73bab393-6c1d-455f-8f6d-e1539aa77082,North Central,Federal Capital Territory,municipal_area_council,Sereti Village,8.9398316,7.4359062,27219.78515625,300.5437927246094,0.002852002158761,1.0423720463808055,3.62633154057186,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6a18525e-bcc6-491f-be24-ef098594c04a,North Central,Federal Capital Territory,municipal_area_council,Sereti Village,8.9397695,7.4354411,26613.015625,300.5437927246094,0.002852002158761,1.0423720463808055,3.62633154057186,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
99c64bf5-c11a-45d8-94d4-23ca920654a2,North Central,Federal Capital Territory,municipal_area_council,Jiwa,9.0802019,7.3073888,40468.171875,300.4930114746094,0.0029377420432865,1.0428162119870616,3.5599515607041456,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
5e4ac9cc-40d6-419b-9124-5acb49c17d05,North Central,Federal Capital Territory,municipal_area_council,Jiwa,9.0793178,7.3073124,39485.234375,300.4930114746094,0.0029377420432865,1.0428162119870616,3.5599515607041456,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
0937a66f-1030-40e4-9a6c-a188af14fb9c,North Central,Federal Capital Territory,municipal_area_council,Jiwa,9.0792819,7.3076146,39795.34765625,300.4930114746094,0.0029377420432865,1.0428162119870616,3.5599515607041456,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9d767601-739a-4ad1-a9ed-a4659743fda3,North Central,Federal Capital Territory,municipal_area_council,Jiwa,9.0803903,7.3090623,41812.0078125,300.4930114746094,0.0029377420432865,1.0559206974835889,3.563178712689965,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
4ac5211e-b570-4905-88ad-991552cbcb6d,North Central,Kogi,ogori/magongo,Okesi,7.4544047,6.1771656,30653.93359375,299.82672119140625,0.0025865035131573,0.3943719493985932,2.67853603154172,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
e168760a-0d26-4b56-b493-449f1cd4a6c7,North Central,Kogi,ogori/magongo,Okesi,7.4544047,6.1771656,30653.93359375,299.82672119140625,0.0025865035131573,0.3943719493985932,2.67853603154172,False,False,False,False,False,True,False,False,False,False,False,False,False,0.4615384615384615
1effa93d-c34f-4e5c-ad06-b7426215ee41,North Central,Federal Capital Territory,bwari,Mpape labambam,9.1330823,7.4870628,51625.03125,299.7656555175781,0.0030070850625634,1.1413648209343548,4.024787770621504,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
82535ec4-03d1-48a2-88c3-5446a0a19b0c,North Central,Federal Capital Territory,bwari,Mpape  labambam,9.1328388,7.4872441,51361.6953125,299.7656555175781,0.0030070850625634,1.1413648209343548,4.090705504870422,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9d207ecd-6faa-4c1b-b604-1a0da26e74c6,North Central,Federal Capital Territory,bwari,Mpape  labambam,9.1328374,7.4867401,50732.8359375,299.7656555175781,0.0030070850625634,1.1413648209343548,4.090705504870422,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
6f32ef34-145e-41c6-9f07-ca84915fea5f,North Central,Federal Capital Territory,bwari,Mpape labambam,9.132782,7.4864703,50138.85546875,299.7656555175781,0.0030070850625634,1.1413648209343548,4.090705504870422,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
9ed551d5-05c6-4300-abf2-4fd814ef651e,North Central,Federal Capital Territory,bwari,Durumi mpape,9.1735075,7.501453,5778.08349609375,299.3187561035156,0.003095255466178,0.8225919155519036,3.2781386386146525,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8571428571428571
6aed4f83-4001-4d9c-900b-ce42f32f0297,North West,Kano,dawakin_tofa,Kwa,12.1496789,8.3693312,18189.53125,300.1364440917969,0.0010895875748246,0.2838945197706272,2.5438481282828924,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3076923076923077
60d36632-efc6-4d94-b3a2-e9a5a0b7abce,North Central,Federal Capital Territory,bwari,Zauda village,9.0959461,7.2980348,29341.49609375,300.4930114746094,0.0029377420432865,1.0835162267808855,3.657370715701228,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
f5743f40-02fb-4445-acda-a1b20a7de251,North Central,Kogi,yagba_west,Igbaruku okere,8.2488322,5.5844868,12633.12109375,300.5736694335937,0.0021275742910802,0.2227825290571241,2.452105745114068,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0
5f764dee-38de-4474-a35a-e3d0911a4a42,South South,Rivers,ahoada_east,Odiemerenyi,5.1163348,6.6611188,12964.8388671875,299.7947692871094,0.0069509409368038,0.735773127861992,3.103390747060409,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0
bd18242b-8d78-426e-bdd2-6047b311f113,South South,Rivers,ogba/egbema/ndoni,Obirikom,5.3977739,6.6702964,27185.8203125,299.8973693847656,0.0060159433633089,1.2190417615581466,5.316178222716164,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0
754234b9-5960-45de-9ea0-69fefabcf672,North West,Kano,bunkure,Sabon Fegi,11.7036129,8.5429296,23813.6796875,299.7330627441406,0.0011969987535849,0.2739033936521088,2.589564714440017,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1666666666666666
f4c2cdfa-f97e-4941-9780-e1d0304d855d,North West,Kano,bunkure,Barde,11.7030568,8.5416444,23836.625,299.7330627441406,0.0011969987535849,0.2739033936521088,2.589564714440017,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2307692307692307
9422da8d-a9cb-4f50-9fae-3970dd3af276,North Central,Kogi,adavi,"Idakatapa, Kuroko",7.5768932,6.245375,50311.92578125,300.22052001953125,0.0024369100574404,1.043092981809055,3.5241181925788974,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
d8c407be-a55e-47b4-ad93-3ad2b814857b,North Central,Kogi,adavi,"Idakatapa, Kuroko",7.57851,6.2438564,52790.14453125,300.22052001953125,0.0024369100574404,1.0538214273457056,3.5241181925788974,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
c92a1d0e-1269-4440-abc1-8eee38e35c8d,North Central,Kogi,adavi,"Idakatapa, Kuroko",7.5765437,6.2449662,51111.4296875,300.22052001953125,0.0024369100574404,1.043092981809055,3.5241181925788974,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
2ecf67ec-a019-4df2-9446-42b916bed22f,North Central,Kogi,adavi,"Idakatapa, Kuroko",7.5756507,6.2455927,50066.421875,300.22052001953125,0.0024369100574404,1.0425244271973255,3.5241181925788974,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
3288dd23-ecac-4502-abf2-c4c9880b0120,North Central,Kogi,adavi,"Idakatapa, Kuroko",7.5755068,6.2458748,49406.17578125,300.22052001953125,0.0024369100574404,1.0425244271973255,3.5241181925788974,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0
acccc5ee-4f1d-418b-9231-b4ba1cb6eeb6,North Central,Kogi,adavi,Kuroko,7.5744859,6.2460944,49337.99609375,300.22052001953125,0.0024369100574404,1.02698950067214,3.5241181925788974,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
f2fb3b38-b517-47c6-8ae8-2029e91cf97f,North Central,Kogi,adavi,"Ohuogogo, kuroko",7.5741307,6.2451069,51202.765625,300.22052001953125,0.0024369100574404,1.0308180126771755,3.5241181925788974,False,True,False,False,False,False,False,False,False,False,False,False,False,1.0
